year,quarter,ices_rect,small_cod,large_cod,flounder
2015,1,39G4,6.978235088423267,62.52944907707967,20.733408651035525
2015,1,40G4,2.9391737818211054,22.080678365529824,10.100769770167195
2015,1,40G5,6.29741320864939,13.930552343153149,7.0461691060383425
2015,1,41G8,0.24723404612705682,2.7620329231803646,3.491370835561438
2015,1,43G8,0.6813707018514471,1.6330869069406033,1.6519031252706597
2015,1,43G9,0.9074034369822379,2.5510410043019722,3.5759548620853363
2015,1,44G9,0.44921584148939164,1.4449630553191184,5.326003002718752
2015,1,45G9,0.20274033921369328,0.5271806549595054,0.9591649200834621
2015,1,43G7,0,0.5686119508693123,2.803422690792616
2015,1,42G6,0.5055498544080619,3.123180476633648,1.5218940329418693
2015,1,41G6,0.17270029896199438,1.271419919630506,2.2457721158884594
2015,1,41G7,0.1417253217438079,0.9001851610336964,1.4418796554841693
2015,1,40G6,25.76319720388,17.489572853592243,1.2950952216233669
2015,4,40G4,1.7008612312288258,31.74250352147004,14.18254108628009
2015,4,41G7,3.3175193922856767,9.921718985430244,2.1612488325516166
2015,4,41G8,3.9973766589906945,1.6466583935990418,2.5849435127524916
2015,4,43G8,0.6003475457495325,1.1731699017602275,8.716281811427535
2015,4,44G9,0.22375141330601311,0.7157192427844631,3.9272722656416885
2015,4,43G6,0,1.046742699680655,5.178804180801019
2015,4,40G6,1.6580696936984274,5.609864634310889,3.2754373026847268
2015,4,40G5,5.399886407948019,24.69661109095361,1.9302067400618521
2016,1,39G4,6.812752410001191,61.86795305219056,17.260870138740245
2016,1,40G4,3.8088637576344064,32.5398353306837,12.138161783028352
2016,1,40G5,15.305633801893862,78.54467670667415,8.447918036009044
2016,1,40G7,7.901823926516573,7.790795978335718,1.6248613951876785
2016,1,41G7,3.1128779928266295,5.972998827095871,1.8818575039054708
2016,1,41G8,12.055361466134078,17.347718558249536,4.1863132620994135
2016,1,40G8,0.4680426061224544,20.418842749008686,4.803551259577451
2016,1,43G8,0.2761190903347284,0.9463748165861257,7.161305948439524
2016,1,43G9,0.3159255398514417,1.2360959793112067,2.8345667107383057
2016,1,44G9,0.23103949684109149,0.5388328236413944,4.09056047772412
2016,1,43G7,0.37183244657136244,1.3743716469375615,1.2917662347024643
2016,1,42G6,0.19345546937872532,0.9880836543760254,2.4949048052080434
2016,1,41G6,0,0.875525581328008,0.6528273046205244
2016,1,40G6,8.388004595776444,35.59270521713872,2.627661944107976
2016,4,40G5,6.347555908121985,15.776852535823775,3.672380634911463
2016,4,40G7,1.2442871867039804,12.711970332607715,0.3727974966407395
2016,4,41G8,0.5634341091367433,1.6945829121782423,1.1788010429745213
2016,4,40G8,0.7500291756209685,47.99273834344601,0.7336563595050223
2016,4,43G8,0.19073974062003812,1.5104551059703204,5.0496381299321556
2016,4,44G9,0.18928789222606907,0.8139980883231199,8.330660070746164
2016,4,43G7,0,0.6502455132110057,0.35311620720482345
2016,4,42G7,0,1.053856495014807,0.6894207798595438
2016,4,42G6,0.19353439338451822,1.641913890735847,1.2989276936267373
2016,4,41G6,0.3298437989256944,3.3601240198978073,4.279884619099262
2016,4,40G4,1.1820455401702967,16.549807798933475,13.11782133683781
2017,1,40G4,3.0149473995409006,16.21807903108672,3.9683580954378046
2017,1,40G5,1.7332927572858021,3.881253609755103,1.8874083148109189
2017,1,43G8,0.10742036991601676,1.3303232514537453,5.810893347795267
2017,1,43G9,0,1.137677515615164,1.3374496463003163
2017,1,45G9,0.0264103189033758,0.7800224413205176,0.6994477301031662
2017,1,43G7,0,1.246287735269253,1.0883553782565647
2017,1,42G6,0.7563366483722587,2.254236699683953,2.176936848493862
2017,1,41G6,0.2625480923128833,1.0837094827510783,3.489565488652107
2017,1,41G7,0.12385604991389984,1.281174735193605,2.597265114522119
2017,1,41G8,0.5762831990254597,2.5527898445076413,1.4239445754127087
2017,1,40G8,0.5161758788690827,34.01521333290865,29.518747401234688
2017,1,40G7,0.44480064484263226,1.7346245522595434,0.9301993030530027
2017,1,40G6,6.876398185655062,11.785578615982198,1.5696503053618742
2017,4,39G4,4.27017134953861,20.110429697430195,13.369670356129351
2017,4,40G4,2.3474326558914407,13.91575850386804,4.168484181737756
2017,4,40G5,4.925369226043451,15.057764290749517,3.558775884941279
2017,4,42G6,0,0.8850009664073154,0
2017,4,43G7,0.4206630193339148,1.0078190242241558,2.28051893116602
2017,4,44G9,0.2689665232771118,0.9392586323265292,6.0253292555941576
2017,4,43G9,0.33695399899722456,0.8108671316291713,0.645443188163126
2017,4,43G8,0.4014413382638087,0.8535650671541428,3.722358270968417
2018,1,40G4,3.962104408445663,16.11144357404313,6.3797123377865255
2018,1,40G5,5.081009923201522,5.554814089895304,5.540552135965413
2018,1,41G9,13.596132023729968,16.249767910966536,5.077878745818228
2018,1,43G7,0.35890743729734287,0.8328366725714821,2.2046379396078932
2018,1,42G7,0.13957995087294703,1.4157330590696038,0.525558656210466
2018,1,43G9,0.46355088200160416,1.2416681633735775,2.9121882633530545
2018,1,43G8,0.1294700878476045,0.9746030751144904,2.7241208196403206
2018,1,44G9,0.2025515556475555,1.3587085376611798,1.5440811126733454
2018,1,42G6,0.6867114479055203,0.9875062114882918,1.2331697469043628
2018,1,41G7,0,1.3883997451116485,2.5127610031597207
2018,1,39G4,3.789885310405422,15.7512349566902,21.62446545836224
2018,1,39G3,1.2405283188360148,25.979254808210875,7.422932965782058
2018,4,39G4,0.8070628243629648,13.924049959315482,15.701342482290507
2018,4,40G4,2.458660048585931,17.623802647966947,5.1761702578900035
2018,4,43G8,7.696664823638858,5.092169249642581,3.772742269170097
2018,4,43G9,0.22630611124402358,1.1679242648911103,1.1147085616774255
2018,4,44G9,0.653614333918343,1.004745311381583,4.344336447303609
2018,4,43G7,0.43921742915232126,1.6475953612044831,2.7449902841401856
2018,4,42G7,1.1926371844863657,1.592583932700464,1.5147292604238274
2018,4,42G6,0.18281127927345536,0.9046526414772382,1.210498028653563
2018,4,40G6,0.32388060158179244,1.3429650902186427,0.7911818680590256
2019,1,39G4,13.175458409872705,22.936796772833706,19.858985898626607
2019,1,40G4,2.6485931036782464,11.589629369584877,7.205661283137755
2019,1,40G5,7.9163139818862565,5.6273516950960625,2.7432377715128062
2019,1,40G6,4.036985307053549,1.536890742990605,4.788273420744593
2019,1,42G6,0.43778201640455644,1.0048495608038608,1.1880210699144302
2019,1,42G7,0,0.7417600470981083,0.32805387006700626
2019,1,43G8,0.2742325776788784,0.7542210245579892,2.9939783583549637
2019,1,43G9,0.20317421011696357,0.48476965101730723,1.9783386037642872
2019,1,41G9,2.4456323927243404,10.770812532906081,11.484634628069754
2019,1,41H0,7.7776845038006925,22.943044893517673,13.878142047458173
2019,1,44G9,0.22124585320930026,0.5331139528680855,1.4452714389184231
2019,4,39G4,10.53984171060053,36.135277847659964,47.95695613351095
2019,4,40G4,2.461384251170746,13.996062410395833,5.894208747117427
2019,4,42G7,0.2135325833302497,0.9705402414778915,0.5980071390898773
2019,4,43G7,0,0.9516046425555186,0
2019,4,43G6,0.2844508395634545,1.4379744039166764,2.6661654397231507
2019,4,44G9,0.21328261464496953,0.8231447267523327,0.5693998120497632
2019,4,43G8,0.8321235007148033,2.8489583031697907,4.654227815018024
2019,4,41G8,0.25586574068480894,1.2078597782797698,3.4750067756413072
2019,4,40G8,0,2.545882504627351,0
2019,4,42G6,0,1.0251845488939104,1.5501612925430526
2019,4,40G5,0.5414386080771663,1.6886628262890016,2.7492537379385418
2020,1,40G4,5.617328992915495,9.664695008435821,8.161792835526775
2020,1,40G5,0.700382065521359,1.9382936323176418,2.833016182629875
2020,1,40G6,0.7869271772275025,5.471356631407186,2.0131688218616044
2020,1,43G8,0.497910917593375,2.0646097139886166,3.7533501741422293
2020,1,43G9,0,1.014859823632173,4.067877650948272
2020,1,44G9,0.05486348504030402,1.014339254096201,7.082908408852524
2020,1,43G6,0.037647007380899045,0.4271190073824559,3.151996677404541
2020,1,43G7,0.04730224451375839,1.1163960931875823,1.2056721812244735
2020,1,42G6,0.02329781311760636,0.706880276317641,1.3547385423596718
2020,1,41G7,0.40643512007597543,3.5715760456294894,1.9733519372482387
2020,1,39G4,5.322798958079975,9.32590950219638,18.510152515059445
2020,1,39G3,2.5966683599112357,8.072702569301919,4.855807489168486
2020,4,43G7,0.34292847876779664,0,1.1252985730514138
2020,4,44G9,0.43636203394714745,1.0880746792932636,4.223834047262347
2020,4,43G8,0.6137139758644237,1.1211899580613158,1.7548992868890658
2020,4,43G9,0.28127455706407156,0.7169600073012736,0.8196509127901486
2020,4,39G3,2.0581143208429906,15.234594224123871,7.631001119884504
2020,4,39G4,2.625817807707031,10.575986873138511,7.328322429387601
2020,4,40G4,5.818632212281053,14.424307776860648,8.442103361757107
2020,4,40G5,1.566875967464712,1.7048641373199054,3.9558657358851455
2021,1,40G6,0.6877701020878361,1.2258379839606115,3.5340021572722113
2021,1,40G5,15.955236184090676,5.72694413647395,2.4378089746682177
2021,1,39G3,11.057843964473577,14.763063357781265,6.737435966669811
2021,1,39G4,9.809204640867122,11.585388517198446,11.211819085860792
2021,1,40G4,4.917364440938894,4.830696799806681,5.990077371188038
2021,1,41G8,2.490211070842676,3.7560681026329354,13.402720880141835
2021,1,43G8,0.5752622603663686,0.9573633152660447,3.8146340495939213
2021,1,43G9,1.2802164164890024,1.5087034844107292,6.597487987135618
2021,1,44G9,0.14856173640778256,0.6164576916175414,2.168358823935367
2021,1,43G6,0,0,0
2021,1,43G7,0.4493603934198153,1.012393330300231,2.9824115295187976
2021,1,42G6,0.37655660560080767,0.9582322379557545,2.3790710682746523
2021,1,41G6,0.1853175095664849,1.2613085609626038,1.1803755655081107
2021,1,41G7,0.025573860982431196,1.3423096179968266,1.5353959020216512
2021,4,39G3,0.22905392075647027,7.548172871776696,8.763338816291169
2021,4,39G4,25.38108395805436,23.458380964961037,7.4492312697611816
2021,4,40G4,3.1678938341381864,5.514308381271445,4.257097783509197
2021,4,40G5,11.303577196256054,8.235713485874935,4.721865453997481
2021,4,40G6,0.25129687275102097,2.632696240618113,1.0258284952318373
2021,4,43G8,0.5311235865302035,1.0689856163840261,2.2856273949559065
2021,4,43G9,0.25452281255554465,1.274803701255545,0.9160041509359393
2021,4,45G9,0.37470855218462673,0.7320316164844859,0.8684727897450023
2021,4,44G9,2.1971682172059657,1.3091589504422851,3.5513778179258884
2021,4,43G6,0.4493781780240129,1.2092299288035786,2.133127382235985
2021,4,43G7,0.33154792013501694,1.0985140214532543,2.406403217506931
2021,4,42G6,0.7035453557490804,0.9012045838454826,0.9221616259483368
2022,1,40G4,1.4696875471707116,11.65845626763209,12.327602688856562
2022,1,40G5,1.084491184469031,2.5062408366020663,1.573170344596642
2022,1,39G3,1.2641941672513846,6.163998759506626,5.539662420727808
2022,1,39G4,3.265221262043933,16.051027075565194,5.4932801056050025
2022,1,41G6,0.19864100024247675,0.574679496898407,1.1124874371500364
2022,1,40G6,3.45697949475123,24.013912115466713,9.476522190163374
2022,1,40G7,3.29269893960241,4.187314071412126,1.3028692243799838
2022,1,41G7,0.637930962692401,1.795838704627958,2.000110185194392
2022,1,43G8,0.6853084124907929,1.2209452954346602,4.432606144014674
2022,1,43G9,1.4538580262963805,2.027990447066357,7.803859759909328
2022,1,44G9,0.3384101570010179,0.8744964510146039,11.181755038264543
2022,1,43G7,0.20483019253684195,1.6990556831347787,0.8732167810247204
2022,4,43G6,0.32096504950379173,0.8235468286056934,1.2587106921203983
2022,4,43G7,0.39543506710669735,0.7972178632357871,0.8309295609736307
2022,4,40G6,1.4577719139205583,1.619958142103511,1.2294008147589763
2022,4,40G5,2.509854400085365,7.079716533091018,1.5965127347701376
2022,4,39G3,1.6875363385177706,9.057549876016568,4.038353439508127
2022,4,43G8,0.36261049735347106,1.0183595568819506,2.126122226556952
2022,4,43G9,0.430259513485435,1.2991749661086085,1.057327359834396
2022,4,44G9,1.2673194559751482,1.154236290734215,3.241851234626372
2022,4,45G9,0.31569093515383584,0.6191111024146132,0.47552350665706855
2022,4,44G7,0.4008423340894631,1.0589977423766475,0.43702959372881756
2022,4,42G6,0.2763585935451129,0.9155845939325763,1.031859650811342
2022,4,39G4,2.3366875729147467,29.19816753765708,3.7304854556566003
2022,4,40G4,1.192746684724848,11.04645265302286,3.8383467303653545
2017,1,44G9,0,0,4.55809062399408
2017,1,43G6,0,0,0.7441380336634285
2019,1,43G7,0,0,0.3327544001216708
2020,1,45G9,0,0,0.554994807880336
2020,4,43G6,0,0,1.236819390674199
2020,4,45G9,0,0,0.4460602227689264
2022,1,42G7,0,0,0.9237413064508259
2022,1,43G6,0,0,1.7027152458224222
2022,4,42G7,0,0,0.3569264620830424
